user_id,song_id,rating,timestamp
766,220,5,2025-09-05 16:22:34.301049
375,225,5,2025-06-26 16:22:34.195255
567,132,5,2025-10-09 16:22:34.195147
186,263,5,2024-11-19 16:22:34.301287
730,380,5,2024-11-28 16:22:34.195092
189,95,5,2025-03-26 16:22:34.192612
271,347,5,2025-10-09 16:22:34.192498
698,229,5,2025-03-03 16:22:34.192479
235,386,5,2025-09-01 16:22:34.189646
741,491,5,2025-02-22 16:22:34.190221
247,304,5,2025-09-21 16:22:34.305325
966,214,5,2025-10-13 16:22:34.189986
304,343,5,2024-12-12 16:22:34.189875
390,36,5,2025-01-27 16:22:34.305594
429,85,5,2025-04-24 16:22:34.189747
123,38,5,2025-04-26 16:22:34.189533
27,241,5,2025-05-12 16:22:34.190467
666,221,5,2025-09-09 16:22:34.305613
514,216,5,2025-09-03 16:22:34.189315
639,237,5,2025-06-18 16:22:34.305719
816,382,5,2024-11-15 16:22:34.305820
873,426,5,2025-08-13 16:22:34.306038
296,176,5,2025-02-12 16:22:34.306143
32,454,5,2025-07-14 16:22:34.305185
519,20,5,2025-01-15 16:22:34.304960
820,338,5,2024-12-05 16:22:34.192459
446,155,5,2025-03-28 16:22:34.191691
540,356,5,2025-02-18 16:22:34.192349
939,12,5,2025-10-14 16:22:34.192241
298,435,5,2025-04-09 16:22:34.192140
927,27,5,2024-11-23 16:22:34.303617
350,48,5,2025-10-07 16:22:34.303715
789,268,5,2025-10-17 16:22:34.304088
366,183,5,2024-11-30 16:22:34.191580
670,250,5,2025-06-07 16:22:34.190721
932,332,5,2025-05-27 16:22:34.304107
864,491,5,2025-04-29 16:22:34.304335
317,363,5,2025-03-26 16:22:34.304353
617,114,5,2025-08-06 16:22:34.191257
80,76,5,2024-11-07 16:22:34.304728
719,264,5,2025-06-22 16:22:34.190827
118,413,5,2024-10-24 16:22:34.299762
558,82,5,2025-02-02 16:22:34.299420
573,392,5,2025-09-17 16:22:34.203908
737,235,5,2025-04-29 16:22:34.299320
672,485,5,2025-09-07 16:22:34.294554
563,471,5,2025-01-08 16:22:34.201939
317,128,5,2025-01-10 16:22:34.201810
297,462,5,2024-12-15 16:22:34.201703
748,202,5,2025-09-20 16:22:34.295166
662,311,5,2025-06-09 16:22:34.201337
863,104,5,2025-09-10 16:22:34.201234
932,199,5,2024-12-12 16:22:34.201119
642,3,5,2025-09-04 16:22:34.200955
292,113,5,2025-10-08 16:22:34.295495
935,69,5,2025-03-19 16:22:34.295725
509,383,5,2025-02-24 16:22:34.295832
92,299,5,2025-01-02 16:22:34.295940
862,311,5,2025-03-08 16:22:34.296050
307,101,5,2025-07-12 16:22:34.296182
113,312,5,2025-02-27 16:22:34.294456
2,282,5,2025-04-24 16:22:34.202379
534,112,5,2025-02-27 16:22:34.294339
996,345,5,2024-12-06 16:22:34.293692
644,102,5,2025-06-27 16:22:34.293171
825,228,5,2025-03-20 16:22:34.293369
978,245,5,2025-08-10 16:22:34.203668
468,72,5,2024-11-19 16:22:34.293573
184,133,5,2024-11-08 16:22:34.203533
333,457,5,2024-11-12 16:22:34.203515
128,328,5,2025-10-07 16:22:34.203302
886,493,5,2024-11-06 16:22:34.202500
190,15,5,2025-03-23 16:22:34.293939
304,483,5,2024-11-06 16:22:34.203084
285,250,5,2024-12-03 16:22:34.202968
788,138,5,2025-06-19 16:22:34.294098
617,347,5,2025-03-21 16:22:34.294306
729,83,5,2024-12-17 16:22:34.202599
454,364,5,2024-12-17 16:22:34.296407
32,425,5,2025-05-21 16:22:34.200149
787,229,5,2025-06-20 16:22:34.200028
572,128,5,2025-03-06 16:22:34.298248
274,323,5,2025-04-07 16:22:34.297858
111,396,5,2025-02-09 16:22:34.197941
443,122,5,2024-12-30 16:22:34.297993
505,109,5,2025-06-17 16:22:34.197779
646,475,5,2024-12-03 16:22:34.197674
137,287,5,2025-05-17 16:22:34.298364
979,120,5,2024-11-02 16:22:34.198270
50,59,5,2025-08-24 16:22:34.298481
432,196,5,2025-04-18 16:22:34.197317
165,347,5,2024-11-15 16:22:34.197211
46,312,5,2025-02-21 16:22:34.298679
380,241,5,2025-04-03 16:22:34.298777
298,399,5,2025-01-10 16:22:34.299120
119,86,5,2025-06-27 16:22:34.297748
121,463,5,2025-08-05 16:22:34.297646
621,69,5,2025-10-03 16:22:34.199918
935,429,5,2025-02-05 16:22:34.199393
372,349,5,2025-06-19 16:22:34.296510
161,377,5,2025-01-17 16:22:34.199688
381,158,5,2024-12-12 16:22:34.296742
260,383,5,2025-06-30 16:22:34.296868
130,245,5,2024-11-23 16:22:34.199529
278,0,5,2025-02-07 16:22:34.199410
373,314,5,2025-02-02 16:22:34.297006
344,334,5,2025-06-13 16:22:34.198582
980,113,5,2025-02-20 16:22:34.297123
580,471,5,2025-03-29 16:22:34.199140
878,111,5,2025-03-10 16:22:34.199028
466,314,5,2025-07-08 16:22:34.198909
618,14,5,2024-11-15 16:22:34.297338
594,190,5,2025-10-19 16:22:34.297439
214,243,5,2025-04-18 16:22:34.220674
114,382,5,2024-11-11 16:22:34.220876
921,196,5,2025-07-19 16:22:34.125999
68,304,5,2024-11-16 16:22:34.260122
987,151,5,2025-03-17 16:22:34.262132
261,378,5,2025-07-26 16:22:34.262557
991,489,5,2025-05-26 16:22:34.262663
828,376,5,2025-06-06 16:22:34.262681
836,447,5,2025-01-04 16:22:34.241837
174,312,5,2025-06-02 16:22:34.241731
855,438,5,2025-03-17 16:22:34.262789
206,3,5,2024-11-12 16:22:34.262891
426,381,5,2024-11-04 16:22:34.241421
104,221,5,2025-03-24 16:22:34.262909
228,308,5,2025-02-05 16:22:34.263051
463,428,5,2025-09-23 16:22:34.263255
411,256,5,2024-11-29 16:22:34.241076
349,162,5,2025-08-15 16:22:34.240971
768,236,5,2025-02-21 16:22:34.263464
467,321,5,2025-04-19 16:22:34.242494
421,151,5,2025-03-22 16:22:34.262025
189,236,5,2025-04-15 16:22:34.243041
219,154,5,2025-08-15 16:22:34.260831
660,108,5,2025-07-03 16:22:34.244483
395,418,5,2025-01-11 16:22:34.260222
670,72,5,2025-07-30 16:22:34.260367
497,135,5,2025-03-22 16:22:34.260506
831,450,5,2025-04-16 16:22:34.244201
62,132,5,2025-07-10 16:22:34.244101
213,37,5,2024-11-04 16:22:34.261159
810,311,5,2025-02-07 16:22:34.261647
542,435,5,2025-05-23 16:22:34.243690
861,443,5,2025-09-17 16:22:34.261279
897,255,5,2024-11-12 16:22:34.243565
220,287,5,2025-04-21 16:22:34.243464
651,205,5,2025-06-27 16:22:34.261410
804,229,5,2025-03-23 16:22:34.261530
921,478,5,2025-03-27 16:22:34.263888
751,214,5,2024-11-22 16:22:34.240721
283,87,5,2025-06-20 16:22:34.240597
843,450,5,2025-08-19 16:22:34.237281
861,337,5,2025-01-19 16:22:34.266139
391,46,5,2025-06-08 16:22:34.237941
789,441,5,2024-11-16 16:22:34.266564
153,230,5,2024-10-25 16:22:34.266688
673,390,5,2025-10-01 16:22:34.237479
378,345,5,2024-10-23 16:22:34.237381
398,133,5,2025-04-12 16:22:34.237083
422,464,5,2024-12-08 16:22:34.265991
146,112,5,2025-04-07 16:22:34.267013
114,52,5,2025-01-14 16:22:34.236856
218,430,5,2025-03-17 16:22:34.236736
573,74,5,2025-02-09 16:22:34.267335
876,321,5,2025-07-09 16:22:34.236514
654,392,5,2025-03-06 16:22:34.238169
616,52,5,2025-01-29 16:22:34.238410
970,42,5,2025-01-08 16:22:34.264123
582,375,5,2025-04-28 16:22:34.264744
735,80,5,2025-07-10 16:22:34.240367
337,260,5,2024-11-16 16:22:34.264430
191,316,5,2024-10-30 16:22:34.264727
812,476,5,2025-08-20 16:22:34.239975
282,399,5,2025-08-27 16:22:34.239955
982,332,5,2025-09-19 16:22:34.265009
734,293,5,2025-01-07 16:22:34.238431
138,163,5,2025-04-22 16:22:34.265317
169,59,5,2025-09-04 16:22:34.265754
565,251,5,2025-06-24 16:22:34.238861
821,366,5,2025-02-10 16:22:34.238756
498,84,5,2025-09-14 16:22:34.238550
66,238,5,2025-09-19 16:22:34.244592
228,372,5,2025-02-24 16:22:34.259807
699,429,5,2025-05-20 16:22:34.236305
246,401,5,2025-02-13 16:22:34.245021
36,276,5,2024-12-17 16:22:34.254898
983,485,5,2025-04-03 16:22:34.250506
746,361,5,2025-09-01 16:22:34.255134
917,332,5,2025-08-19 16:22:34.255337
459,177,5,2025-01-05 16:22:34.255355
419,357,5,2025-09-20 16:22:34.250169
661,180,5,2025-05-04 16:22:34.255457
558,140,5,2025-10-17 16:22:34.249953
423,467,5,2025-09-30 16:22:34.255557
995,130,5,2025-05-02 16:22:34.249726
35,334,5,2025-02-11 16:22:34.249627
300,487,5,2025-03-05 16:22:34.249526
939,170,5,2025-05-23 16:22:34.249402
398,438,5,2025-07-07 16:22:34.255696
772,312,5,2025-08-12 16:22:34.249099
109,145,5,2025-01-05 16:22:34.250734
803,5,5,2025-06-24 16:22:34.254780
478,313,5,2025-02-25 16:22:34.250955
20,29,5,2025-09-29 16:22:34.254116
730,300,5,2024-11-16 16:22:34.253281
62,456,5,2025-05-05 16:22:34.253432
837,326,5,2025-02-21 16:22:34.253601
329,215,5,2025-09-14 16:22:34.252527
354,254,5,2025-07-05 16:22:34.254007
825,442,5,2025-10-02 16:22:34.252208
255,379,5,2025-02-08 16:22:34.254245
841,353,5,2025-03-22 16:22:34.250974
905,481,5,2024-10-31 16:22:34.254345
391,361,5,2025-06-16 16:22:34.251724
282,308,5,2025-05-28 16:22:34.251618
522,54,5,2025-08-10 16:22:34.251406
873,468,5,2025-01-12 16:22:34.251302
599,283,5,2025-10-19 16:22:34.254674
698,499,5,2025-05-15 16:22:34.255902
271,396,5,2025-04-28 16:22:34.256003
544,381,5,2025-06-05 16:22:34.256330
331,235,5,2024-11-15 16:22:34.246039
206,464,5,2025-04-30 16:22:34.257891
252,96,5,2025-02-21 16:22:34.257999
508,91,5,2024-11-10 16:22:34.258226
433,292,5,2024-11-17 16:22:34.246345
793,275,5,2025-08-20 16:22:34.246238
131,417,5,2024-10-24 16:22:34.246138
780,259,5,2024-11-17 16:22:34.258900
810,339,5,2025-04-02 16:22:34.246944
935,242,5,2025-08-09 16:22:34.259353
173,204,5,2025-03-02 16:22:34.259466
400,396,5,2025-05-29 16:22:34.259577
5,95,5,2025-01-12 16:22:34.245345
479,100,5,2025-06-04 16:22:34.245140
998,152,5,2025-03-15 16:22:34.245122
516,45,5,2025-05-19 16:22:34.246839
78,231,5,2024-11-27 16:22:34.247048
634,162,5,2025-04-01 16:22:34.256443
108,10,5,2025-03-13 16:22:34.248062
627,497,5,2025-08-11 16:22:34.256668
892,41,5,2025-07-10 16:22:34.248433
84,212,5,2025-09-05 16:22:34.256870
934,168,5,2025-05-29 16:22:34.256967
884,140,5,2025-01-19 16:22:34.248182
926,134,5,2025-03-04 16:22:34.257075
287,13,5,2025-06-23 16:22:34.247942
568,434,5,2024-11-25 16:22:34.247149
925,443,5,2025-01-09 16:22:34.247837
707,133,5,2024-11-15 16:22:34.247735
109,194,5,2025-07-14 16:22:34.257198
868,270,5,2025-05-31 16:22:34.257560
724,178,5,2024-11-03 16:22:34.257677
581,17,5,2025-03-29 16:22:34.247253
362,380,5,2025-05-24 16:22:34.236413
448,196,5,2025-09-21 16:22:34.236100
582,466,5,2025-05-10 16:22:34.220976
315,114,5,2025-07-26 16:22:34.228372
781,201,5,2025-03-12 16:22:34.226483
651,274,5,2024-11-08 16:22:34.275797
649,121,5,2024-11-18 16:22:34.275915
768,386,5,2025-07-21 16:22:34.276017
370,477,5,2025-03-19 16:22:34.225916
985,95,5,2025-06-29 16:22:34.276494
881,315,5,2024-10-29 16:22:34.276624
891,27,5,2025-08-02 16:22:34.225776
914,123,5,2025-02-24 16:22:34.225657
437,433,5,2025-06-06 16:22:34.225548
957,30,5,2025-08-09 16:22:34.225447
724,88,5,2025-08-21 16:22:34.276827
513,208,5,2025-03-08 16:22:34.276845
633,485,5,2025-10-06 16:22:34.277051
706,449,5,2024-11-05 16:22:34.226583
269,126,5,2025-07-17 16:22:34.226685
36,238,5,2025-09-13 16:22:34.275414
176,74,5,2025-08-21 16:22:34.274882
805,138,5,2025-10-05 16:22:34.274548
512,296,5,2025-06-17 16:22:34.227932
597,111,5,2025-06-07 16:22:34.227831
508,431,5,2025-07-04 16:22:34.274682
365,94,5,2025-06-11 16:22:34.227631
556,488,5,2025-08-27 16:22:34.274986
663,334,5,2024-12-02 16:22:34.226935
533,444,5,2025-02-24 16:22:34.227481
563,371,5,2025-05-19 16:22:34.227357
929,142,5,2025-08-09 16:22:34.227261
697,49,5,2025-10-08 16:22:34.275196
290,246,5,2024-11-06 16:22:34.227142
916,399,5,2025-09-03 16:22:34.275299
942,38,5,2025-02-21 16:22:34.224924
941,185,5,2025-09-24 16:22:34.224817
654,332,5,2025-04-07 16:22:34.224711
607,444,5,2025-02-21 16:22:34.280329
436,73,5,2025-06-28 16:22:34.222581
729,104,5,2024-11-06 16:22:34.279764
667,33,5,2025-08-15 16:22:34.222354
458,123,5,2025-07-13 16:22:34.222246
618,338,5,2025-04-10 16:22:34.280112
997,434,5,2025-09-29 16:22:34.280232
704,175,5,2025-02-12 16:22:34.221885
32,378,5,2025-08-03 16:22:34.279645
246,152,5,2025-05-18 16:22:34.280347
628,433,5,2025-07-26 16:22:34.221244
241,457,5,2025-01-08 16:22:34.280816
907,291,5,2025-03-05 16:22:34.281022
843,374,5,2025-01-13 16:22:34.281122
452,400,5,2025-03-19 16:22:34.222707
902,431,5,2025-10-08 16:22:34.279527
645,22,5,2025-07-12 16:22:34.277148
378,273,5,2025-04-02 16:22:34.278279
505,0,5,2025-10-02 16:22:34.224385
42,294,5,2025-08-10 16:22:34.224174
440,439,5,2025-04-14 16:22:34.224065
302,329,5,2025-03-23 16:22:34.223847
990,328,5,2025-01-10 16:22:34.278075
377,240,5,2025-01-01 16:22:34.278182
817,110,5,2025-08-25 16:22:34.278620
703,414,5,2024-11-17 16:22:34.222932
576,390,5,2024-11-02 16:22:34.223487
808,337,5,2025-06-18 16:22:34.223379
694,49,5,2024-10-27 16:22:34.279025
873,8,5,2025-04-04 16:22:34.279347
735,278,5,2024-12-05 16:22:34.223138
641,59,5,2025-07-26 16:22:34.223035
299,362,5,2025-06-01 16:22:34.274325
804,173,5,2025-07-21 16:22:34.228497
278,360,5,2024-11-22 16:22:34.267613
187,29,5,2025-05-27 16:22:34.228594
817,441,5,2024-12-18 16:22:34.233392
678,345,5,2024-10-31 16:22:34.233293
698,325,5,2025-05-12 16:22:34.270188
845,75,5,2025-08-26 16:22:34.233086
29,380,5,2025-01-16 16:22:34.232874
569,121,5,2025-08-03 16:22:34.270308
128,368,5,2025-08-31 16:22:34.232755
720,421,5,2024-11-17 16:22:34.232651
357,128,5,2025-10-05 16:22:34.232341
24,58,5,2025-08-08 16:22:34.270723
473,385,5,2025-04-05 16:22:34.232018
104,39,5,2025-03-13 16:22:34.231881
404,136,5,2025-04-02 16:22:34.231756
567,386,5,2025-03-27 16:22:34.231657
689,240,5,2025-01-11 16:22:34.270824
738,417,5,2025-06-23 16:22:34.270083
971,90,5,2024-11-27 16:22:34.233821
476,416,5,2025-03-26 16:22:34.269836
992,272,5,2025-02-15 16:22:34.234682
625,285,5,2024-10-23 16:22:34.235894
717,185,5,2025-02-07 16:22:34.235791
389,168,5,2024-12-06 16:22:34.235587
66,45,5,2025-09-15 16:22:34.268230
312,162,5,2024-10-26 16:22:34.268433
592,450,5,2025-03-30 16:22:34.268634
808,184,5,2024-10-21 16:22:34.234576
665,256,5,2025-03-25 16:22:34.233854
697,8,5,2025-04-05 16:22:34.269090
526,31,5,2025-10-13 16:22:34.269190
486,98,5,2025-06-15 16:22:34.234349
179,468,5,2025-04-26 16:22:34.269387
218,82,5,2025-05-18 16:22:34.233994
634,456,5,2024-11-09 16:22:34.269727
605,339,5,2025-07-14 16:22:34.231533
641,437,5,2024-11-22 16:22:34.231433
892,81,5,2025-01-09 16:22:34.270842
387,42,5,2024-11-02 16:22:34.229224
572,384,5,2024-10-23 16:22:34.272802
89,445,5,2025-10-17 16:22:34.273208
393,43,5,2024-12-07 16:22:34.229573
612,230,5,2025-08-08 16:22:34.273226
256,379,5,2025-09-08 16:22:34.229431
834,103,5,2025-01-29 16:22:34.229332
302,87,5,2024-11-26 16:22:34.229123
134,314,5,2025-09-04 16:22:34.272705
213,470,5,2025-10-20 16:22:34.229105
846,38,5,2024-11-14 16:22:34.273696
187,482,5,2025-04-07 16:22:34.228977
953,480,5,2025-06-12 16:22:34.273800
242,311,5,2025-05-23 16:22:34.228859
114,437,5,2025-07-18 16:22:34.228694
876,252,5,2024-10-23 16:22:34.230017
348,14,5,2025-03-15 16:22:34.272480
807,146,5,2025-06-29 16:22:34.231309
20,313,5,2025-04-30 16:22:34.271390
457,354,5,2025-01-13 16:22:34.231292
760,59,5,2025-03-27 16:22:34.270991
551,423,5,2024-12-20 16:22:34.231172
905,425,5,2025-05-24 16:22:34.231068
573,308,5,2025-01-30 16:22:34.271113
372,272,5,2025-10-19 16:22:34.271372
92,138,5,2025-08-29 16:22:34.230814
219,390,5,2025-04-20 16:22:34.272341
112,287,5,2025-02-20 16:22:34.271493
179,374,5,2025-02-23 16:22:34.230697
498,416,5,2025-06-04 16:22:34.271596
567,484,5,2025-07-22 16:22:34.271909
107,308,5,2025-03-21 16:22:34.272237
630,40,5,2024-11-29 16:22:34.188863
638,224,5,2025-02-11 16:22:34.306247
553,145,5,2025-09-06 16:22:34.149907
772,399,5,2025-06-29 16:22:34.341446
6,156,5,2025-02-07 16:22:34.341565
490,64,5,2025-08-17 16:22:34.147440
332,443,5,2025-04-13 16:22:34.147406
867,368,5,2024-12-16 16:22:34.341870
391,397,5,2025-09-06 16:22:34.342077
698,288,5,2025-06-24 16:22:34.342179
548,379,5,2025-09-08 16:22:34.342306
358,416,5,2025-10-03 16:22:34.342559
815,40,5,2025-01-26 16:22:34.342671
521,349,5,2025-05-12 16:22:34.146782
776,68,5,2025-02-14 16:22:34.342985
754,456,5,2025-03-10 16:22:34.343103
170,281,5,2025-07-25 16:22:34.343327
90,216,5,2025-08-24 16:22:34.343435
419,204,5,2025-04-09 16:22:34.341342
579,107,5,2025-05-31 16:22:34.341103
116,456,5,2025-10-19 16:22:34.340801
564,208,5,2025-06-11 16:22:34.340381
490,473,5,2025-10-17 16:22:34.339824
631,421,5,2025-06-21 16:22:34.149588
394,203,5,2025-08-23 16:22:34.339929
29,456,5,2025-02-27 16:22:34.339947
238,96,5,2025-02-16 16:22:34.340052
893,81,5,2025-02-11 16:22:34.340156
833,155,5,2025-06-03 16:22:34.340402
687,456,5,2024-11-19 16:22:34.148341
511,1,5,2025-05-03 16:22:34.340523
535,152,5,2025-09-10 16:22:34.148985
545,173,5,2025-07-31 16:22:34.340634
551,399,5,2025-10-12 16:22:34.148762
205,312,5,2025-06-11 16:22:34.148662
105,417,5,2025-05-31 16:22:34.148553
608,396,5,2025-03-03 16:22:34.343723
533,75,5,2025-08-14 16:22:34.146081
211,181,5,2024-11-13 16:22:34.343825
504,429,5,2025-08-31 16:22:34.143040
979,131,5,2025-03-01 16:22:34.345946
251,379,5,2025-08-26 16:22:34.143806
866,92,5,2025-01-11 16:22:34.346155
910,298,5,2024-12-28 16:22:34.143394
298,140,5,2025-09-30 16:22:34.143279
943,290,5,2025-01-11 16:22:34.346756
808,81,5,2025-10-10 16:22:34.346873
999,415,5,2024-10-21 16:22:34.144184
160,241,5,2025-07-05 16:22:34.346994
358,491,5,2025-01-12 16:22:34.347433
268,261,5,2024-10-30 16:22:34.142478
200,332,5,2025-09-25 16:22:34.347778
524,236,5,2025-06-22 16:22:34.142141
289,268,5,2024-12-23 16:22:34.142020
93,181,5,2025-10-15 16:22:34.143947
157,468,5,2025-02-16 16:22:34.345636
332,218,5,2025-06-03 16:22:34.145850
15,368,5,2025-07-10 16:22:34.145253
372,429,5,2025-08-22 16:22:34.145830
138,267,5,2024-12-25 16:22:34.145723
277,112,5,2024-12-26 16:22:34.343967
523,65,5,2024-12-21 16:22:34.145484
766,100,5,2025-10-04 16:22:34.145377
400,323,5,2025-09-29 16:22:34.344279
292,375,5,2024-12-26 16:22:34.145112
658,113,5,2025-06-20 16:22:34.144385
523,329,5,2025-02-12 16:22:34.144973
787,491,5,2025-03-16 16:22:34.344780
721,21,5,2025-01-13 16:22:34.144750
269,344,5,2025-07-23 16:22:34.345181
154,237,5,2025-02-18 16:22:34.345387
320,306,5,2025-07-15 16:22:34.149796
225,189,5,2025-04-23 16:22:34.339616
2,209,5,2024-12-16 16:22:34.348077
868,13,5,2024-11-20 16:22:34.150063
321,380,5,2025-04-14 16:22:34.155964
887,413,5,2025-04-01 16:22:34.335063
235,332,5,2025-02-27 16:22:34.335268
139,90,5,2025-04-20 16:22:34.335286
213,35,5,2024-11-07 16:22:34.335405
310,217,5,2025-06-15 16:22:34.335522
576,84,5,2025-01-22 16:22:34.335650
131,273,5,2025-05-05 16:22:34.335947
764,145,5,2025-05-16 16:22:34.154955
42,164,5,2025-06-01 16:22:34.336053
785,434,5,2025-06-09 16:22:34.336175
123,139,5,2025-10-10 16:22:34.154616
216,407,5,2024-12-21 16:22:34.154507
597,464,5,2025-01-17 16:22:34.154393
312,386,5,2025-09-06 16:22:34.154374
306,351,5,2025-02-09 16:22:34.334957
282,172,5,2025-02-06 16:22:34.334853
957,423,5,2025-08-14 16:22:34.156117
144,311,5,2024-11-05 16:22:34.333676
713,9,5,2024-11-15 16:22:34.333275
809,404,5,2025-04-23 16:22:34.333294
759,65,5,2024-11-22 16:22:34.333328
145,314,5,2025-01-16 16:22:34.157328
172,404,5,2025-10-12 16:22:34.157110
606,381,5,2025-02-26 16:22:34.156986
111,470,5,2025-03-08 16:22:34.333802
490,93,5,2024-10-30 16:22:34.156220
152,445,5,2025-07-25 16:22:34.334125
292,204,5,2025-05-08 16:22:34.156593
217,3,5,2025-04-14 16:22:34.334227
458,230,5,2025-09-16 16:22:34.334330
198,154,5,2025-07-30 16:22:34.334504
174,32,5,2025-09-01 16:22:34.334728
17,481,5,2024-11-05 16:22:34.154269
329,143,5,2024-11-02 16:22:34.336276
292,449,5,2024-12-22 16:22:34.336392
748,378,5,2025-09-25 16:22:34.150862
242,207,5,2025-02-07 16:22:34.338305
258,456,5,2025-06-28 16:22:34.151613
587,88,5,2025-05-15 16:22:34.151409
265,281,5,2025-08-08 16:22:34.338814
966,47,5,2025-02-22 16:22:34.151101
598,222,5,2025-04-19 16:22:34.150975
631,327,5,2025-10-08 16:22:34.339041
44,133,5,2025-05-23 16:22:34.338204
768,440,5,2025-06-09 16:22:34.150739
436,320,5,2025-02-09 16:22:34.339145
693,244,5,2025-07-10 16:22:34.150535
960,57,5,2024-10-26 16:22:34.150433
440,131,5,2025-10-04 16:22:34.339251
381,320,5,2025-10-12 16:22:34.339503
931,314,5,2025-03-16 16:22:34.151826
308,422,5,2025-07-02 16:22:34.152060
930,73,5,2024-12-23 16:22:34.336508
718,61,5,2025-06-26 16:22:34.336942
311,252,5,2025-07-21 16:22:34.154018
757,87,5,2025-07-28 16:22:34.153910
466,18,5,2024-12-27 16:22:34.153893
244,159,5,2025-04-03 16:22:34.153555
469,347,5,2025-08-14 16:22:34.336748
493,364,5,2025-04-07 16:22:34.336844
889,150,5,2025-09-13 16:22:34.337141
441,222,5,2025-04-05 16:22:34.338101
801,283,5,2025-07-03 16:22:34.337597
782,392,5,2025-03-28 16:22:34.152667
470,112,5,2024-11-03 16:22:34.152399
980,283,5,2025-10-14 16:22:34.337966
201,422,5,2025-01-14 16:22:34.338068
633,395,5,2025-08-01 16:22:34.141909
54,51,5,2025-05-03 16:22:34.348776
115,428,5,2025-01-09 16:22:34.188542
958,26,5,2025-08-28 16:22:34.355833
736,493,5,2025-10-04 16:22:34.357809
232,151,5,2025-10-16 16:22:34.131099
4,481,5,2025-01-06 16:22:34.130997
758,190,5,2025-06-02 16:22:34.130878
820,323,5,2025-06-06 16:22:34.130776
243,35,5,2025-01-28 16:22:34.130677
584,99,5,2025-08-29 16:22:34.130537
793,427,5,2024-12-02 16:22:34.358074
322,101,5,2025-06-25 16:22:34.130390
999,466,5,2025-07-16 16:22:34.358302
630,320,5,2025-05-30 16:22:34.130176
662,73,5,2025-06-10 16:22:34.358425
976,380,5,2025-02-07 16:22:34.358528
391,96,5,2025-06-25 16:22:34.358652
566,494,5,2025-06-02 16:22:34.358775
186,333,5,2025-04-25 16:22:34.131315
410,315,5,2025-03-12 16:22:34.131355
107,309,5,2024-10-24 16:22:34.131505
472,48,5,2025-10-08 16:22:34.132350
118,124,5,2025-06-16 16:22:34.133282
20,471,5,2025-02-10 16:22:34.133124
739,367,5,2025-05-16 16:22:34.133014
758,116,5,2025-07-06 16:22:34.132803
51,88,5,2025-03-18 16:22:34.132600
992,269,5,2025-07-12 16:22:34.132470
789,47,5,2025-07-10 16:22:34.356793
359,119,5,2025-04-28 16:22:34.131647
939,157,5,2025-08-07 16:22:34.132230
857,341,5,2024-11-16 16:22:34.132132
913,216,5,2025-04-19 16:22:34.357015
874,127,5,2025-01-06 16:22:34.357120
256,52,5,2025-09-28 16:22:34.131885
716,476,5,2025-04-20 16:22:34.131666
908,378,5,2025-09-24 16:22:34.358891
340,88,5,2025-09-13 16:22:34.129889
209,225,5,2025-10-13 16:22:34.359010
212,93,5,2024-10-31 16:22:34.361949
735,349,5,2025-04-10 16:22:34.361026
186,432,5,2025-08-28 16:22:34.127573
255,8,5,2025-09-22 16:22:34.361165
124,88,5,2025-02-16 16:22:34.361183
923,49,5,2025-01-10 16:22:34.361621
165,422,5,2025-09-04 16:22:34.126759
921,240,5,2025-09-30 16:22:34.126509
622,208,5,2025-01-01 16:22:34.127855
989,184,5,2025-09-19 16:22:34.362162
83,227,5,2025-05-16 16:22:34.126289
167,162,5,2025-10-16 16:22:34.362266
433,437,5,2024-10-23 16:22:34.126158
955,166,5,2025-03-04 16:22:34.362366
733,403,5,2025-04-27 16:22:34.362498
807,121,5,2025-03-03 16:22:34.360782
619,309,5,2024-12-17 16:22:34.127872
477,411,5,2024-10-30 16:22:34.359145
510,497,5,2025-05-18 16:22:34.359724
92,465,5,2025-09-14 16:22:34.359242
290,334,5,2025-09-29 16:22:34.129432
892,321,5,2025-01-05 16:22:34.129413
649,253,5,2025-01-01 16:22:34.129288
27,271,5,2025-08-06 16:22:34.359621
146,36,5,2025-08-12 16:22:34.359830
667,341,5,2025-04-17 16:22:34.127987
158,167,5,2025-03-21 16:22:34.359962
695,420,5,2024-12-02 16:22:34.360080
112,227,5,2025-06-01 16:22:34.128575
505,250,5,2025-10-20 16:22:34.128464
52,141,5,2025-04-17 16:22:34.360310
694,42,5,2024-12-25 16:22:34.128218
797,476,5,2024-11-27 16:22:34.355940
389,234,5,2024-10-29 16:22:34.355731
115,102,5,2025-03-26 16:22:34.348871
528,388,5,2025-03-09 16:22:34.355606
685,254,5,2025-03-01 16:22:34.139118
316,268,5,2025-02-11 16:22:34.351299
214,34,5,2025-10-11 16:22:34.138868
379,207,5,2024-11-30 16:22:34.351317
915,145,5,2024-12-02 16:22:34.351333
323,387,5,2025-02-16 16:22:34.351591
671,471,5,2025-04-22 16:22:34.351889
864,256,5,2025-03-08 16:22:34.138296
995,48,5,2025-05-08 16:22:34.352008
825,273,5,2025-04-03 16:22:34.352108
490,196,5,2025-03-28 16:22:34.352125
330,378,5,2025-09-08 16:22:34.138136
101,181,5,2025-02-06 16:22:34.138032
234,227,5,2024-12-18 16:22:34.352374
957,141,5,2025-10-04 16:22:34.137724
821,82,5,2025-01-30 16:22:34.350983
185,166,5,2025-04-20 16:22:34.139549
168,296,5,2025-06-26 16:22:34.139567
