user_id,song_id,rating,timestamp,user_idx,song_idx
620,463,5,2024-11-03 16:22:34.306721,620,463
403,267,5,2025-07-27 16:22:34.187890,403,267
745,467,5,2024-11-23 16:22:34.187787,745,467
600,51,5,2025-03-05 16:22:34.307053,600,51
716,181,5,2025-05-23 16:22:34.307811,716,181
467,423,5,2025-04-21 16:22:34.187415,467,423
355,39,5,2025-01-16 16:22:34.307497,355,39
631,311,5,2025-06-07 16:22:34.187094,631,311
793,46,5,2025-01-18 16:22:34.307710,793,46
509,278,5,2025-02-01 16:22:34.186879,509,278
23,170,5,2025-08-01 16:22:34.184952,23,170
4,42,5,2024-11-23 16:22:34.309825,4,42
44,89,5,2025-06-28 16:22:34.309843,44,89
512,331,5,2025-01-02 16:22:34.312740,512,331
673,342,5,2025-01-19 16:22:34.312372,673,342
513,4,5,2025-01-11 16:22:34.312510,513,4
879,192,5,2025-03-17 16:22:34.182157,879,192
88,154,5,2025-07-30 16:22:34.312529,88,154
834,230,5,2025-08-16 16:22:34.182015,834,230
546,468,5,2024-11-17 16:22:34.181863,546,468
366,206,5,2024-12-15 16:22:34.312051,366,206
909,195,5,2025-09-29 16:22:34.312847,909,195
536,484,5,2024-12-26 16:22:34.181740,536,484
3,127,5,2025-03-24 16:22:34.312944,3,127
563,207,5,2025-01-13 16:22:34.181621,563,207
808,416,5,2025-02-18 16:22:34.181520,808,416
992,490,5,2025-08-05 16:22:34.313048,992,490
847,421,5,2025-06-22 16:22:34.312157,847,421
992,453,5,2025-06-17 16:22:34.311932,992,453
798,15,5,2025-03-02 16:22:34.184620,798,15
544,192,5,2025-09-06 16:22:34.183876,544,192
478,244,5,2025-03-24 16:22:34.309946,478,244
773,325,5,2024-11-25 16:22:34.310152,773,325
644,359,5,2025-06-14 16:22:34.310278,644,359
242,337,5,2025-03-21 16:22:34.310384,242,337
253,168,5,2025-07-11 16:22:34.310624,253,168
589,157,5,2025-10-04 16:22:34.184053,589,157
784,121,5,2025-01-02 16:22:34.311829,784,121
646,348,5,2025-04-14 16:22:34.183641,646,348
441,428,5,2025-01-04 16:22:34.310940,441,428
602,133,5,2025-09-20 16:22:34.311039,602,133
932,394,5,2025-05-08 16:22:34.183080,932,394
147,283,5,2025-08-01 16:22:34.183062,147,283
841,272,5,2024-12-05 16:22:34.173860,841,272
418,151,5,2025-02-01 16:22:34.173751,418,151
238,298,5,2025-01-25 16:22:34.173643,238,298
34,6,5,2025-07-29 16:22:34.173416,34,6
21,334,5,2025-09-21 16:22:34.164019,21,334
459,85,5,2025-05-10 16:22:34.328917,459,85
771,336,5,2025-02-21 16:22:34.163777,771,336
619,138,5,2024-12-11 16:22:34.163672,619,138
931,470,5,2025-10-20 16:22:34.163555,931,470
56,48,5,2025-09-07 16:22:34.329049,56,48
740,107,5,2025-05-24 16:22:34.163341,740,107
433,119,5,2025-06-16 16:22:34.163211,433,119
541,447,5,2025-09-28 16:22:34.162978,541,447
688,87,5,2025-09-26 16:22:34.162756,688,87
723,353,5,2025-03-17 16:22:34.329505,723,353
622,127,5,2025-01-18 16:22:34.329638,622,127
946,156,5,2025-09-29 16:22:34.329757,946,156
912,441,5,2025-08-20 16:22:34.329856,912,441
411,461,5,2025-06-19 16:22:34.162061,411,461
855,384,5,2024-10-28 16:22:34.328696,855,384
958,259,5,2025-08-12 16:22:34.328589,958,259
483,223,5,2025-09-15 16:22:34.164257,483,223
939,466,5,2025-05-15 16:22:34.327815,939,466
341,430,5,2025-03-19 16:22:34.165941,341,430
210,282,5,2024-12-10 16:22:34.165838,210,282
835,102,5,2025-04-18 16:22:34.327679,835,102
597,224,5,2025-04-19 16:22:34.165606,597,224
566,212,5,2025-01-01 16:22:34.165506,566,212
829,270,5,2024-11-10 16:22:34.165288,829,270
236,459,5,2025-01-13 16:22:34.165073,236,459
479,143,5,2025-06-23 16:22:34.328473,479,143
443,94,5,2025-09-09 16:22:34.164972,443,94
155,86,5,2024-10-30 16:22:34.328018,155,86
712,439,5,2025-09-01 16:22:34.164737,712,439
160,447,5,2024-12-06 16:22:34.328123,160,447
590,276,5,2025-01-20 16:22:34.328227,590,276
144,42,5,2025-01-13 16:22:34.164399,144,42
810,480,5,2025-09-05 16:22:34.161944,810,480
378,408,5,2025-09-27 16:22:34.161409,378,408
94,279,5,2025-10-03 16:22:34.161228,94,279
559,192,5,2024-11-29 16:22:34.332199,559,192
149,330,5,2025-05-13 16:22:34.159370,149,330
718,371,5,2025-08-23 16:22:34.159250,718,371
808,127,5,2025-03-04 16:22:34.331868,808,127
371,53,5,2024-10-21 16:22:34.158910,371,53
227,150,5,2025-10-05 16:22:34.332078,227,150
542,306,5,2025-10-20 16:22:34.158775,542,306
544,380,5,2024-10-29 16:22:34.332463,544,380
95,324,5,2025-05-30 16:22:34.159576,95,324
581,294,5,2025-08-08 16:22:34.332481,581,294
570,301,5,2025-07-29 16:22:34.158599,570,301
932,327,5,2025-06-23 16:22:34.332601,932,327
728,173,5,2024-12-06 16:22:34.158397,728,173
677,94,5,2025-04-09 16:22:34.158292,677,94
517,222,5,2025-03-09 16:22:34.158195,517,222
13,165,5,2025-07-25 16:22:34.331764,13,165
1,268,5,2025-01-19 16:22:34.331638,1,268
723,200,5,2024-11-08 16:22:34.160997,723,200
382,487,5,2025-03-17 16:22:34.160494,382,487
988,13,5,2025-10-14 16:22:34.160881,988,13
25,276,5,2025-07-30 16:22:34.160844,25,276
565,216,5,2025-05-21 16:22:34.160736,565,216
641,154,5,2024-11-11 16:22:34.330436,641,154
230,214,5,2025-07-26 16:22:34.330578,230,214
347,437,5,2024-10-26 16:22:34.330684,347,437
254,254,5,2025-02-01 16:22:34.330906,254,254
633,118,5,2024-11-13 16:22:34.331217,633,118
406,388,5,2025-08-27 16:22:34.331004,406,388
16,161,5,2025-05-06 16:22:34.160269,16,161
346,427,5,2025-02-15 16:22:34.160158,346,427
867,204,5,2025-08-16 16:22:34.160041,867,204
872,171,5,2025-09-21 16:22:34.159928,872,171
21,181,5,2025-06-26 16:22:34.331109,21,181
174,254,5,2025-03-06 16:22:34.327219,174,254
431,477,5,2025-04-25 16:22:34.166084,431,477
829,256,5,2025-10-04 16:22:34.327080,829,256
640,87,5,2025-02-09 16:22:34.170545,640,87
418,384,5,2025-06-10 16:22:34.171221,418,384
390,450,5,2024-10-26 16:22:34.171109,390,450
991,369,5,2025-09-22 16:22:34.322407,991,369
47,15,5,2025-09-14 16:22:34.170872,47,15
27,81,5,2025-02-15 16:22:34.170752,27,81
262,434,5,2025-02-20 16:22:34.170644,262,434
700,419,5,2025-07-05 16:22:34.170435,700,419
257,359,5,2025-10-17 16:22:34.322254,257,359
440,372,5,2025-03-08 16:22:34.170337,440,372
577,468,5,2025-04-15 16:22:34.322545,577,468
376,228,5,2024-11-15 16:22:34.170122,376,228
527,112,5,2024-11-22 16:22:34.322690,527,112
576,446,5,2025-03-27 16:22:34.169870,576,446
800,401,5,2025-09-19 16:22:34.322284,800,401
285,119,5,2025-09-01 16:22:34.322210,285,119
780,308,5,2025-04-27 16:22:34.322897,780,308
856,213,5,2025-07-07 16:22:34.320859,856,213
388,163,5,2024-12-15 16:22:34.173216,388,163
977,278,5,2025-05-16 16:22:34.320511,977,278
927,191,5,2025-01-04 16:22:34.172995,927,191
193,175,5,2025-04-28 16:22:34.172774,193,175
904,175,5,2025-01-07 16:22:34.320762,904,175
407,133,5,2025-03-21 16:22:34.320957,407,133
192,268,5,2025-09-05 16:22:34.321879,192,268
244,400,5,2024-12-30 16:22:34.321075,244,400
449,411,5,2024-12-01 16:22:34.172242,449,411
765,121,5,2024-12-20 16:22:34.172137,765,121
575,60,5,2025-03-31 16:22:34.171996,575,60
252,237,5,2025-08-10 16:22:34.321445,252,237
792,313,5,2025-06-17 16:22:34.321676,792,313
984,347,5,2025-05-15 16:22:34.169761,984,347
514,331,5,2024-10-29 16:22:34.323056,514,331
488,165,5,2025-03-10 16:22:34.166313,488,165
142,206,5,2025-04-06 16:22:34.326006,142,206
921,471,5,2025-06-04 16:22:34.167702,921,471
52,224,5,2025-03-18 16:22:34.167595,52,224
327,478,5,2025-04-28 16:22:34.325651,327,478
502,299,5,2024-11-14 16:22:34.167563,502,299
29,393,5,2024-11-09 16:22:34.325668,29,393
339,240,5,2025-06-10 16:22:34.167424,339,240
68,43,5,2025-08-02 16:22:34.166986,68,43
687,165,5,2024-11-26 16:22:34.325070,687,165
976,120,5,2025-05-13 16:22:34.326209,976,120
786,196,5,2025-06-17 16:22:34.326562,786,196
275,413,5,2024-12-31 16:22:34.166667,275,413
376,122,5,2025-07-09 16:22:34.326771,376,122
627,122,5,2025-04-01 16:22:34.326873,627,122
946,204,5,2025-06-20 16:22:34.166416,946,204
41,451,5,2025-07-14 16:22:34.325431,41,451
935,175,5,2024-12-04 16:22:34.324947,935,175
640,304,5,2025-09-11 16:22:34.323168,640,304
736,486,5,2025-02-20 16:22:34.323838,736,486
363,97,5,2025-09-25 16:22:34.169605,363,97
440,331,5,2025-03-14 16:22:34.323392,440,331
367,145,5,2025-08-16 16:22:34.169447,367,145
952,196,5,2025-05-10 16:22:34.169338,952,196
830,325,5,2025-06-10 16:22:34.169231,830,325
448,174,5,2024-11-03 16:22:34.323628,448,174
400,157,5,2025-02-26 16:22:34.168892,400,157
941,180,5,2025-06-14 16:22:34.324735,941,180
136,481,5,2025-09-21 16:22:34.323961,136,481
728,84,5,2025-04-04 16:22:34.168685,728,84
675,117,5,2025-03-09 16:22:34.324059,675,117
598,275,5,2025-09-08 16:22:34.324163,598,275
662,199,5,2025-07-12 16:22:34.003184,662,199
495,412,5,2024-12-29 16:22:34.439448,495,412
935,6,5,2024-11-11 16:22:34.002949,935,6
324,139,5,2025-01-04 16:22:33.916028,324,139
19,408,5,2025-04-30 16:22:33.916172,19,408
737,263,5,2025-06-07 16:22:34.543289,737,263
923,298,5,2025-05-16 16:22:34.603151,923,298
65,50,5,2025-04-10 16:22:34.603253,65,50
256,443,5,2025-06-20 16:22:33.846564,256,443
707,462,5,2024-11-27 16:22:33.846464,707,462
476,242,5,2025-06-15 16:22:34.542808,476,242
342,227,5,2025-07-09 16:22:34.542693,342,227
396,478,5,2025-02-28 16:22:33.846357,396,478
381,163,5,2025-10-01 16:22:33.916868,381,163
784,261,5,2025-02-09 16:22:34.542466,784,261
856,335,5,2024-12-02 16:22:34.542348,856,335
649,119,5,2025-10-01 16:22:33.917177,649,119
704,454,5,2024-11-24 16:22:33.917195,704,454
206,57,5,2025-09-06 16:22:33.846339,206,57
511,225,5,2025-04-22 16:22:33.846224,511,225
239,177,5,2025-09-21 16:22:34.542128,239,177
9,11,5,2025-07-27 16:22:33.917428,9,11
498,242,5,2025-07-23 16:22:33.917541,498,242
319,410,5,2025-10-05 16:22:33.917654,319,410
722,329,5,2024-10-31 16:22:34.542110,722,329
697,39,5,2024-12-13 16:22:33.917781,697,39
128,425,5,2025-08-03 16:22:33.917886,128,425
612,211,5,2025-06-03 16:22:34.603462,612,211
829,242,5,2025-03-12 16:22:33.845878,829,242
679,64,5,2025-04-12 16:22:33.918115,679,64
500,70,5,2025-01-10 16:22:33.916155,500,70
756,453,5,2025-05-29 16:22:34.543434,756,453
636,439,5,2025-02-11 16:22:34.552501,636,439
6,75,5,2024-11-05 16:22:34.543550,6,75
259,4,5,2025-06-06 16:22:33.913585,259,4
630,423,5,2025-04-04 16:22:33.913601,630,423
757,242,5,2024-12-28 16:22:34.544985,757,242
405,97,5,2025-09-05 16:22:33.847640,405,97
421,292,5,2025-05-17 16:22:33.847540,421,292
215,56,5,2025-02-17 16:22:33.913950,215,56
894,153,5,2025-05-10 16:22:34.602821,894,153
743,463,5,2024-12-12 16:22:33.914053,743,463
898,231,5,2025-07-11 16:22:34.544665,898,231
874,375,5,2025-04-30 16:22:34.544559,874,375
962,124,5,2025-07-18 16:22:34.544442,962,124
347,138,5,2025-08-09 16:22:34.602925,347,138
876,482,5,2025-03-22 16:22:33.914596,876,482
122,173,5,2024-12-29 16:22:33.847317,122,173
88,276,5,2025-07-07 16:22:33.914705,88,276
188,60,5,2025-09-19 16:22:34.544102,188,60
146,470,5,2025-09-11 16:22:33.914910,146,470
213,92,5,2025-07-05 16:22:33.915124,213,92
944,440,5,2025-02-19 16:22:33.847198,944,440
569,355,5,2025-09-13 16:22:33.847087,569,355
835,109,5,2025-10-15 16:22:33.846981,835,109
317,333,5,2025-07-04 16:22:33.915333,317,333
515,386,5,2025-10-19 16:22:33.915444,515,386
578,269,5,2024-11-10 16:22:33.915464,578,269
400,46,5,2025-04-23 16:22:33.846841,400,46
849,339,5,2025-05-11 16:22:34.543661,849,339
282,234,5,2024-12-24 16:22:34.603590,282,234
113,202,5,2025-06-08 16:22:33.918323,113,202
828,231,5,2025-09-20 16:22:34.603696,828,231
383,436,5,2024-12-15 16:22:34.541670,383,436
375,374,5,2025-03-02 16:22:33.921985,375,374
333,141,5,2025-08-26 16:22:33.922105,333,141
721,386,5,2025-02-26 16:22:33.845294,721,386
14,51,5,2025-06-03 16:22:33.845083,14,51
202,109,5,2025-01-25 16:22:33.922212,202,109
213,253,5,2025-05-31 16:22:34.604677,213,253
810,292,5,2025-03-25 16:22:34.538112,810,292
964,395,5,2025-04-14 16:22:33.922354,964,395
362,369,5,2024-12-18 16:22:33.922462,362,369
341,76,5,2025-03-17 16:22:33.922563,341,76
949,498,5,2025-10-16 16:22:34.538094,949,498
854,262,5,2025-08-04 16:22:34.604799,854,262
434,499,5,2025-02-07 16:22:33.922770,434,499
919,361,5,2025-08-18 16:22:34.537989,919,361
965,296,5,2025-07-27 16:22:33.844538,965,296
871,33,5,2025-10-03 16:22:34.537637,871,33
310,356,5,2024-12-18 16:22:34.537515,310,356
491,101,5,2025-03-03 16:22:33.844426,491,101
711,160,5,2025-09-25 16:22:34.537297,711,160
670,21,5,2024-11-18 16:22:33.923389,670,21
922,467,5,2024-12-18 16:22:33.923406,922,467
692,253,5,2025-09-06 16:22:34.604907,692,253
687,71,5,2025-06-30 16:22:33.844211,687,71
449,112,5,2025-08-13 16:22:34.536746,449,112
399,202,5,2025-09-15 16:22:34.605033,399,202
300,67,5,2025-05-28 16:22:34.536501,300,67
375,167,5,2025-06-20 16:22:33.923762,375,167
42,474,5,2025-02-19 16:22:34.538473,42,474
64,112,5,2025-01-30 16:22:33.921753,64,112
38,58,5,2025-09-26 16:22:33.921644,38,58
420,437,5,2025-08-23 16:22:33.920058,420,437
622,355,5,2025-05-27 16:22:33.918655,622,355
611,414,5,2024-11-21 16:22:33.918758,611,414
137,278,5,2025-03-26 16:22:33.918862,137,278
84,135,5,2025-07-07 16:22:33.845738,84,135
507,225,5,2025-02-17 16:22:34.541226,507,225
157,153,5,2025-06-19 16:22:33.919192,157,153
425,253,5,2025-08-09 16:22:33.919400,425,253
418,252,5,2025-08-15 16:22:33.919507,418,252
23,411,5,2025-03-22 16:22:33.919608,23,411
428,240,5,2025-08-21 16:22:34.541107,428,240
175,303,5,2025-09-06 16:22:34.540849,175,303
945,376,5,2025-03-02 16:22:34.540567,945,376
113,58,5,2025-07-19 16:22:33.920169,113,58
101,328,5,2025-10-04 16:22:34.604238,101,328
805,455,5,2025-04-07 16:22:34.540448,805,455
334,42,5,2025-02-22 16:22:33.920378,334,42
400,189,5,2025-05-02 16:22:34.540081,400,189
883,130,5,2025-07-05 16:22:34.539041,883,130
748,414,5,2025-09-13 16:22:33.920859,748,414
694,426,5,2025-07-20 16:22:33.920875,694,426
432,378,5,2025-04-30 16:22:34.538939,432,378
540,386,5,2025-08-19 16:22:33.921119,540,386
912,213,5,2024-12-06 16:22:33.921225,912,213
705,171,5,2025-07-20 16:22:34.538829,705,171
971,406,5,2025-03-27 16:22:34.538712,971,406
615,369,5,2024-11-19 16:22:33.845434,615,369
383,4,5,2025-02-22 16:22:34.602712,383,4
200,173,5,2025-03-21 16:22:33.913566,200,173
539,250,5,2025-04-18 16:22:34.602696,539,250
443,202,5,2024-12-02 16:22:33.849194,443,202
107,67,5,2024-11-13 16:22:34.550943,107,67
519,415,5,2025-04-26 16:22:33.850012,519,415
199,301,5,2025-09-08 16:22:33.906269,199,301
165,317,5,2025-04-03 16:22:33.906380,165,317
415,344,5,2024-12-08 16:22:34.599980,415,344
646,269,5,2025-01-26 16:22:33.849678,646,269
615,215,5,2025-06-04 16:22:34.550711,615,215
785,387,5,2025-07-11 16:22:34.600186,785,387
471,296,5,2025-02-11 16:22:34.550607,471,296
14,137,5,2025-02-05 16:22:34.550491,14,137
734,468,5,2024-11-22 16:22:33.906833,734,468
523,270,5,2025-08-23 16:22:34.550374,523,270
136,454,5,2025-06-16 16:22:33.906956,136,454
225,211,5,2025-07-08 16:22:34.600285,225,211
312,312,5,2025-03-05 16:22:34.550231,312,312
791,230,5,2025-10-19 16:22:33.907179,791,230
133,363,5,2025-07-10 16:22:34.550012,133,363
252,90,5,2025-05-12 16:22:34.549913,252,90
855,103,5,2025-03-17 16:22:34.600605,855,103
919,107,5,2025-07-05 16:22:33.907514,919,107
380,329,5,2025-02-14 16:22:33.907626,380,329
298,254,5,2024-12-29 16:22:33.849406,298,254
423,225,5,2025-03-22 16:22:33.907830,423,225
322,307,5,2024-12-14 16:22:33.907936,322,307
202,1,5,2024-10-24 16:22:33.908042,202,1
801,65,5,2025-01-25 16:22:34.549646,801,65
891,72,5,2025-07-26 16:22:33.908303,891,72
292,495,5,2025-09-20 16:22:33.850130,292,495
726,468,5,2025-03-15 16:22:33.906065,726,468
523,209,5,2025-03-27 16:22:34.599841,523,209
825,201,5,2025-07-22 16:22:34.599193,825,201
605,73,5,2025-07-30 16:22:33.851060,605,73
525,381,5,2024-10-25 16:22:34.552271,525,381
774,38,5,2024-11-10 16:22:34.598987,774,38
969,444,5,2025-01-25 16:22:34.552022,969,444
425,216,5,2025-07-02 16:22:34.552004,425,216
859,201,5,2024-11-02 16:22:33.850839,859,201
123,68,5,2025-03-09 16:22:33.904664,123,68
242,371,5,2024-12-07 16:22:33.850741,242,371
695,328,5,2025-09-16 16:22:33.904818,695,328
425,235,5,2025-10-16 16:22:33.850641,425,235
474,280,5,2024-11-12 16:22:34.599090,474,280
291,127,5,2025-02-01 16:22:33.904955,291,127
760,196,5,2025-04-28 16:22:33.905073,760,196
326,31,5,2025-07-21 16:22:33.905959,326,31
894,28,5,2025-01-22 16:22:33.905175,894,28
585,298,5,2024-11-15 16:22:33.905277,585,298
744,54,5,2025-08-29 16:22:34.599402,744,54
637,372,5,2025-09-26 16:22:34.599506,637,372
204,32,5,2025-03-22 16:22:34.551317,204,32
441,317,5,2025-06-02 16:22:34.551199,441,317
227,84,5,2025-02-23 16:22:34.599524,227,84
861,169,5,2025-03-27 16:22:33.905646,861,169
271,110,5,2025-04-21 16:22:34.599627,271,110
623,127,5,2025-07-08 16:22:33.905748,623,127
198,120,5,2025-08-04 16:22:34.551077,198,120
163,0,5,2025-05-20 16:22:33.849299,163,0
223,461,5,2025-08-04 16:22:33.908425,223,461
373,85,5,2025-05-07 16:22:33.913444,373,85
338,8,5,2025-08-07 16:22:33.908539,338,8
916,435,5,2024-11-14 16:22:33.911399,916,435
260,342,5,2024-12-06 16:22:34.546944,260,342
959,488,5,2024-11-02 16:22:34.602006,959,488
688,353,5,2025-09-04 16:22:33.848510,688,353
469,257,5,2025-02-09 16:22:34.602104,469,257
735,283,5,2025-01-13 16:22:33.911759,735,283
988,418,5,2024-11-11 16:22:34.546681,988,418
956,262,5,2024-10-23 16:22:33.848355,956,262
438,326,5,2025-01-16 16:22:34.546387,438,326
997,255,5,2025-01-11 16:22:34.546271,997,255
288,249,5,2025-06-25 16:22:34.546173,288,249
424,295,5,2025-05-23 16:22:34.545846,424,295
912,311,5,2025-01-30 16:22:33.848337,912,311
202,221,5,2024-12-24 16:22:33.912232,202,221
961,233,5,2025-07-19 16:22:33.912339,961,233
323,54,5,2025-01-08 16:22:34.602334,323,54
575,136,5,2025-09-10 16:22:34.602452,575,136
189,210,5,2024-10-25 16:22:33.912693,189,210
269,418,5,2025-02-08 16:22:33.847992,269,418
956,308,5,2025-04-14 16:22:33.847973,956,308
644,478,5,2024-11-10 16:22:33.912843,644,478
636,193,5,2025-05-17 16:22:33.912947,636,193
308,210,5,2025-07-19 16:22:34.545204,308,210
601,366,5,2025-04-13 16:22:33.913067,601,366
582,86,5,2025-09-13 16:22:34.602589,582,86
213,371,5,2025-05-05 16:22:33.913194,213,371
366,455,5,2024-10-28 16:22:33.913302,366,455
403,331,5,2025-03-23 16:22:34.547064,403,331
744,329,5,2025-07-17 16:22:33.848735,744,329
53,310,5,2025-09-04 16:22:33.911257,53,310
292,28,5,2024-12-21 16:22:33.909875,292,28
79,95,5,2025-08-10 16:22:34.549486,79,95
718,168,5,2025-04-29 16:22:34.549372,718,168
458,245,5,2025-04-03 16:22:33.908869,458,245
29,215,5,2024-11-19 16:22:33.908967,29,215
762,303,5,2025-09-03 16:22:33.909068,762,303
705,425,5,2025-06-23 16:22:34.549352,705,425
835,299,5,2025-05-05 16:22:33.909282,835,299
446,162,5,2025-02-10 16:22:34.600823,446,162
60,192,5,2025-10-20 16:22:34.548911,60,192
81,35,5,2025-06-05 16:22:34.548699,81,35
306,24,5,2025-01-12 16:22:33.909752,306,24
2,82,5,2025-09-12 16:22:34.548572,2,82
110,408,5,2024-11-18 16:22:33.909893,110,408
221,244,5,2025-08-03 16:22:33.911038,221,244
153,386,5,2025-04-06 16:22:34.548460,153,386
269,303,5,2025-03-03 16:22:33.848907,269,303
684,12,5,2025-04-09 16:22:34.548125,684,12
157,192,5,2024-12-03 16:22:34.548107,157,192
714,315,5,2024-12-28 16:22:34.547806,714,315
136,156,5,2025-09-24 16:22:33.910665,136,156
836,474,5,2025-08-10 16:22:34.601695,836,474
370,363,5,2025-08-20 16:22:34.547564,370,363
237,424,5,2025-02-09 16:22:34.547453,237,424
212,354,5,2025-05-25 16:22:34.547336,212,354
278,473,5,2025-02-13 16:22:34.547224,278,473
595,232,5,2025-08-08 16:22:33.910927,595,232
978,50,5,2025-09-07 16:22:34.536376,978,50
108,491,5,2025-08-09 16:22:33.923976,108,491
165,445,5,2025-06-17 16:22:33.924094,165,445
978,43,5,2024-10-21 16:22:33.837839,978,43
888,26,5,2025-05-26 16:22:34.583918,888,26
970,408,5,2025-08-21 16:22:33.936677,970,408
649,13,5,2025-08-12 16:22:33.936779,649,13
740,376,5,2025-10-14 16:22:33.838874,740,376
352,363,5,2024-11-24 16:22:34.525031,352,363
126,333,5,2025-04-18 16:22:33.936829,126,333
308,184,5,2025-10-05 16:22:34.524728,308,184
133,364,5,2024-12-29 16:22:34.524627,133,364
994,143,5,2025-08-15 16:22:34.610005,994,143
203,277,5,2025-06-27 16:22:33.838516,203,277
720,289,5,2025-10-01 16:22:33.937310,720,289
440,217,5,2024-12-24 16:22:33.838496,440,217
545,166,5,2025-06-13 16:22:34.524398,545,166
328,352,5,2025-04-06 16:22:33.838377,328,352
253,343,5,2025-03-19 16:22:34.610242,253,343
418,469,5,2024-12-24 16:22:34.524106,418,469
934,43,5,2025-06-25 16:22:34.610344,934,43
429,116,5,2025-07-07 16:22:33.838037,429,116
564,462,5,2025-06-04 16:22:34.523565,564,462
543,491,5,2024-11-19 16:22:33.938097,543,491
72,327,5,2024-11-07 16:22:33.938204,72,327
806,490,5,2025-06-08 16:22:34.523446,806,490
349,21,5,2024-12-27 16:22:33.938326,349,21
161,53,5,2025-01-09 16:22:33.936345,161,53
8,249,5,2025-02-05 16:22:33.839014,8,249
450,499,5,2025-10-18 16:22:33.839124,450,499
387,375,5,2025-04-12 16:22:33.934997,387,375
564,170,5,2025-01-19 16:22:33.933978,564,170
715,240,5,2025-03-03 16:22:34.608712,715,240
337,295,5,2025-01-15 16:22:33.934208,337,295
843,470,5,2024-12-12 16:22:33.934310,843,470
759,483,5,2025-03-24 16:22:34.526401,759,483
316,456,5,2025-09-14 16:22:34.526170,316,456
730,448,5,2025-01-01 16:22:33.934646,730,448
339,99,5,2025-04-10 16:22:33.840114,339,99
207,141,5,2025-01-12 16:22:33.839999,207,141
739,305,5,2024-10-28 16:22:34.525764,739,305
396,145,5,2025-03-20 16:22:33.934897,396,145
570,376,5,2025-09-10 16:22:33.839763,570,376
929,156,5,2024-10-29 16:22:33.839225,929,156
491,274,5,2025-03-09 16:22:33.935356,491,274
475,123,5,2024-10-28 16:22:33.935456,475,123
287,127,5,2025-09-07 16:22:34.525377,287,127
157,449,5,2025-05-11 16:22:33.935657,157,449
423,417,5,2025-06-14 16:22:34.609426,423,417
765,290,5,2025-08-22 16:22:34.609443,765,290
308,211,5,2024-12-28 16:22:33.935786,308,211
775,106,5,2025-07-04 16:22:33.935887,775,106
792,148,5,2025-02-02 16:22:33.936018,792,148
172,78,5,2025-04-17 16:22:33.936129,172,78
766,445,5,2025-05-04 16:22:34.525149,766,445
423,268,5,2024-12-01 16:22:33.938424,423,268
429,97,5,2025-07-29 16:22:33.938522,429,97
57,457,5,2025-02-05 16:22:33.840349,57,457
316,417,5,2025-04-23 16:22:34.523299,316,417
593,177,5,2025-01-15 16:22:33.940987,593,177
103,368,5,2025-02-09 16:22:34.520474,103,368
163,67,5,2025-04-26 16:22:34.520355,163,67
929,250,5,2025-03-03 16:22:34.611889,929,250
811,421,5,2025-09-28 16:22:33.941374,811,421
143,236,5,2025-06-21 16:22:33.836582,143,236
843,476,5,2025-09-05 16:22:34.611990,843,476
611,311,5,2025-04-30 16:22:33.941510,611,311
684,18,5,2024-11-01 16:22:33.941609,684,18
701,463,5,2025-06-09 16:22:33.941715,701,463
741,186,5,2025-09-05 16:22:33.941817,741,186
408,215,5,2025-04-26 16:22:33.941928,408,215
221,144,5,2025-06-08 16:22:34.612309,221,144
830,90,5,2024-11-01 16:22:33.941948,830,90
84,351,5,2025-06-10 16:22:34.519746,84,351
963,248,5,2025-07-21 16:22:33.942087,963,248
753,482,5,2025-09-04 16:22:34.519728,753,482
471,227,5,2025-01-20 16:22:33.942124,471,227
731,85,5,2025-04-27 16:22:33.836231,731,85
304,1,5,2025-09-16 16:22:34.519626,304,1
752,243,5,2025-05-19 16:22:33.836130,752,243
759,304,5,2025-04-02 16:22:33.942348,759,304
870,353,5,2025-06-30 16:22:33.942448,870,353
565,223,5,2025-08-31 16:22:33.836022,565,223
471,27,5,2025-03-30 16:22:33.836004,471,27
153,96,5,2025-10-06 16:22:33.940871,153,96
324,421,5,2024-10-30 16:22:34.611752,324,421
155,277,5,2024-11-22 16:22:33.836809,155,277
17,295,5,2024-12-25 16:22:33.939659,17,295
937,419,5,2024-10-31 16:22:34.610669,937,419
346,481,5,2025-04-16 16:22:34.610875,346,481
573,402,5,2025-07-14 16:22:33.938772,573,402
586,360,5,2025-02-01 16:22:34.523073,586,360
160,404,5,2024-12-30 16:22:34.522745,160,404
516,320,5,2024-12-27 16:22:33.939235,516,320
50,50,5,2024-12-10 16:22:34.610988,50,50
863,10,5,2025-01-26 16:22:34.522637,863,10
190,212,5,2025-01-11 16:22:34.611230,190,212
541,152,5,2025-10-02 16:22:34.522495,541,152
463,267,5,2025-08-28 16:22:34.522379,463,267
704,120,5,2025-09-16 16:22:33.939677,704,120
533,96,5,2025-09-28 16:22:33.940738,533,96
856,415,5,2025-04-28 16:22:34.522278,856,415
752,185,5,2025-09-01 16:22:34.522162,752,185
508,323,5,2024-11-22 16:22:33.837172,508,323
322,474,5,2025-03-13 16:22:33.940040,322,474
333,460,5,2025-08-28 16:22:34.521649,333,460
554,214,5,2025-04-18 16:22:34.611520,554,214
555,224,5,2025-10-13 16:22:34.521415,555,224
569,348,5,2025-01-24 16:22:33.940497,569,348
543,198,5,2025-08-28 16:22:34.521150,543,198
724,137,5,2024-12-18 16:22:34.521036,724,137
